Date,Open,High,Low,Close,Adj Close,Volume
2013-05-21,2824.500000,2824.500000,2821.649902,2821.649902,2821.649902,0
2013-05-22,2835.010010,2835.010010,2835.010010,2835.010010,2835.010010,0
2013-05-23,2776.780029,2776.780029,2776.780029,2776.780029,2776.780029,0
2013-05-24,2764.290039,2764.290039,2764.290039,2764.290039,2764.290039,0
2013-05-27,2795.000000,2795.000000,2795.000000,2795.000000,2795.000000,0
2013-05-28,2835.870117,2835.870117,2835.870117,2835.870117,2835.870117,0
2013-05-29,2786.540039,2786.540039,2786.540039,2786.540039,2786.540039,0
2013-05-30,2799.199951,2799.199951,2799.199951,2799.199951,2799.199951,0
2013-05-31,2769.639893,2769.639893,2769.639893,2769.639893,2769.639893,0
2013-06-03,2747.739990,2747.739990,2747.739990,2747.739990,2747.739990,0
2013-06-04,2755.699951,2755.699951,2755.699951,2755.699951,2755.699951,0
2013-06-05,2709.330078,2709.330078,2709.330078,2709.330078,2709.330078,0
2013-06-06,2676.209961,2676.209961,2676.209961,2676.209961,2676.209961,0
2013-06-07,2724.080078,2724.080078,2724.080078,2724.080078,2724.080078,0
2013-06-10,2719.399902,2719.399902,2719.399902,2719.399902,2719.399902,0
2013-06-11,2683.199951,2683.199951,2683.199951,2683.199951,2683.199951,0
2013-06-12,2666.520020,2666.520020,2666.520020,2666.520020,2666.520020,0
2013-06-13,2661.709961,2661.709961,2661.709961,2661.709961,2661.709961,0
2013-06-14,2667.320068,2667.320068,2667.320068,2667.320068,2667.320068,0
2013-06-17,2702.689941,2702.689941,2702.689941,2702.689941,2702.689941,0
2013-06-18,2700.929932,2700.929932,2700.929932,2700.929932,2700.929932,0
2013-06-19,2683.979980,2683.979980,2683.979980,2683.979980,2683.979980,0
2013-06-20,2586.449951,2586.449951,2586.449951,2586.449951,2586.449951,0
2013-06-21,2549.479980,2549.479980,2549.479980,2549.479980,2549.479980,0
2013-06-24,2511.830078,2511.830078,2511.830078,2511.830078,2511.830078,0
2013-06-25,2543.370117,2543.370117,2543.370117,2543.370117,2543.370117,0
2013-06-26,2602.810059,2602.810059,2602.810059,2602.810059,2602.810059,0
2013-06-27,2619.860107,2619.860107,2619.860107,2619.860107,2619.860107,0
2013-06-28,2602.590088,2602.590088,2602.590088,2602.590088,2602.590088,0
2013-07-01,2622.620117,2622.620117,2622.620117,2622.620117,2622.620117,0
2013-07-02,2603.199951,2603.199951,2603.199951,2603.199951,2603.199951,0
2013-07-03,2570.760010,2570.760010,2570.760010,2570.760010,2570.760010,0
2013-07-04,2646.540039,2646.540039,2646.540039,2646.540039,2646.540039,0
2013-07-05,2596.010010,2596.010010,2596.010010,2596.010010,2596.010010,0
2013-07-08,2650.850098,2650.850098,2650.850098,2650.850098,2650.850098,0
2013-07-09,2664.139893,2664.139893,2664.139893,2664.139893,2664.139893,0
2013-07-10,2659.709961,2659.709961,2659.709961,2659.709961,2659.709961,0
2013-07-11,2681.320068,2681.320068,2681.320068,2681.320068,2681.320068,0
2013-07-12,2674.870117,2674.870117,2674.870117,2674.870117,2674.870117,0
2013-07-15,2686.689941,2686.689941,2686.689941,2686.689941,2686.689941,0
2013-07-16,2665.610107,2665.610107,2665.610107,2665.610107,2665.610107,0
2013-07-17,2681.879883,2681.879883,2681.879883,2681.879883,2681.879883,0
2013-07-18,2717.989990,2717.989990,2717.989990,2717.989990,2717.989990,0
2013-07-19,2716.169922,2716.169922,2716.169922,2716.169922,2716.169922,0
2013-07-22,2725.399902,2725.399902,2725.399902,2725.399902,2725.399902,0
2013-07-23,2722.899902,2722.899902,2722.899902,2722.899902,2722.899902,0
2013-07-24,2752.250000,2752.250000,2752.250000,2752.250000,2752.250000,0
2013-07-25,2740.290039,2740.290039,2740.290039,2740.290039,2740.290039,0
2013-07-26,2741.959961,2741.959961,2741.959961,2741.959961,2741.959961,0
2013-07-29,2741.729980,2741.729980,2741.729980,2741.729980,2741.729980,0
2013-07-30,2759.209961,2759.209961,2759.209961,2759.209961,2759.209961,0
2013-07-31,2768.149902,2768.149902,2768.149902,2768.149902,2768.149902,0
2013-08-02,2808.639893,2811.000000,2808.639893,2811.000000,2811.000000,0
2013-08-05,2809.080078,2809.080078,2809.080078,2809.080078,2809.080078,0
2013-08-06,2790.780029,2790.780029,2790.780029,2790.780029,2790.780029,0
2013-08-07,2794.439941,2794.439941,2794.439941,2794.439941,2794.439941,0
2013-08-08,2816.879883,2816.879883,2816.879883,2816.879883,2816.879883,0
2013-08-09,2825.620117,2825.620117,2825.620117,2825.620117,2825.620117,0
2013-08-12,2827.149902,2827.149902,2827.149902,2827.149902,2827.149902,0
2013-08-13,2841.610107,2841.610107,2841.610107,2841.610107,2841.610107,0
2013-08-14,2852.080078,2852.080078,2852.080078,2852.080078,2852.080078,0
2013-08-15,2835.860107,2835.860107,2835.860107,2835.860107,2835.860107,0
2013-08-16,2854.270020,2854.270020,2854.270020,2854.270020,2854.270020,0
2013-08-19,2823.350098,2823.350098,2823.350098,2823.350098,2823.350098,0
2013-08-20,2787.979980,2787.979980,2787.979980,2787.979980,2787.979980,0
2013-08-21,2774.580078,2774.580078,2774.580078,2774.580078,2774.580078,0
2013-08-22,2812.320068,2812.320068,2812.320068,2812.320068,2812.320068,0
2013-08-23,2826.050049,2826.050049,2826.050049,2826.050049,2826.050049,0
2013-08-26,2821.449951,2821.449951,2821.449951,2821.449951,2821.449951,0
2013-08-27,2749.270020,2749.270020,2749.270020,2749.270020,2749.270020,0
2013-08-28,2742.610107,2742.610107,2742.610107,2742.610107,2742.610107,0
2013-08-29,2758.310059,2758.310059,2758.310059,2758.310059,2758.310059,0
2013-08-30,2721.370117,2721.370117,2721.370117,2721.370117,2721.370117,0
2013-09-02,2774.090088,2774.090088,2774.090088,2774.090088,2774.090088,0
2013-09-03,2753.350098,2753.350098,2753.350098,2753.350098,2753.350098,0
2013-09-04,2758.290039,2758.290039,2758.290039,2758.290039,2758.290039,0
2013-09-05,2774.199951,2774.199951,2774.199951,2774.199951,2774.199951,0
2013-09-06,2803.419922,2803.419922,2803.419922,2803.419922,2803.419922,0
2013-09-09,2798.310059,2798.310059,2798.310059,2798.310059,2798.310059,0
2013-09-10,2851.399902,2851.399902,2851.399902,2851.399902,2851.399902,0
2013-09-11,2863.439941,2863.439941,2863.439941,2863.439941,2863.439941,0
2013-09-12,2862.070068,2862.070068,2862.070068,2862.070068,2862.070068,0
2013-09-13,2867.110107,2867.110107,2867.110107,2867.110107,2867.110107,0
2013-09-16,2894.639893,2894.639893,2894.639893,2894.639893,2894.639893,0
2013-09-17,2890.949951,2890.949951,2890.949951,2890.949951,2890.949951,0
2013-09-18,2908.919922,2908.919922,2908.919922,2908.919922,2908.919922,0
2013-09-19,2936.199951,2936.199951,2936.199951,2936.199951,2936.199951,0
2013-09-20,2927.189941,2927.189941,2927.189941,2927.189941,2927.189941,0
2013-09-23,2906.350098,2906.350098,2906.350098,2906.350098,2906.350098,0
2013-09-24,2922.929932,2922.929932,2922.929932,2922.929932,2922.929932,0
2013-09-25,2927.350098,2927.350098,2927.350098,2927.350098,2927.350098,0
2013-09-26,2922.989990,2922.989990,2922.989990,2922.989990,2922.989990,0
2013-09-27,2919.340088,2919.340088,2919.340088,2919.340088,2919.340088,0
2013-09-30,2893.149902,2893.149902,2893.149902,2893.149902,2893.149902,0
2013-10-01,2933.020020,2933.020020,2933.020020,2933.020020,2933.020020,0
2013-10-02,2918.310059,2918.310059,2918.310059,2918.310059,2918.310059,0
2013-10-03,2902.120117,2902.120117,2902.120117,2902.120117,2902.120117,0
2013-10-04,2928.310059,2928.310059,2928.310059,2928.310059,2928.310059,0
2013-10-07,2923.040039,2923.040039,2923.040039,2923.040039,2923.040039,0
2013-10-08,2903.350098,2903.350098,2903.350098,2903.350098,2903.350098,0
2013-10-09,2904.729980,2904.729980,2904.729980,2904.729980,2904.729980,0
2013-10-10,2969.409912,2969.409912,2969.409912,2969.409912,2969.409912,0
2013-10-11,2974.280029,2974.280029,2974.280029,2974.280029,2974.280029,0
2013-10-14,2977.689941,2977.689941,2977.689941,2977.689941,2977.689941,0
2013-10-15,3004.560059,3004.560059,3004.560059,3004.560059,3004.560059,0
2013-10-16,3015.399902,3015.399902,3015.399902,3015.399902,3015.399902,0
2013-10-17,3010.389893,3010.389893,3010.389893,3010.389893,3010.389893,0
2013-10-18,3033.310059,3033.310059,3033.310059,3033.310059,3033.310059,0
2013-10-21,3028.649902,3028.649902,3028.649902,3028.649902,3028.649902,0
2013-10-22,3045.770020,3045.770020,3045.770020,3045.770020,3045.770020,0
2013-10-23,3017.159912,3017.159912,3017.159912,3017.159912,3017.159912,0
2013-10-24,3038.959961,3038.959961,3038.959961,3038.959961,3038.959961,0
2013-10-25,3034.500000,3034.500000,3034.500000,3034.500000,3034.500000,0
2013-10-28,3022.040039,3022.040039,3022.040039,3022.040039,3022.040039,0
2013-10-29,3050.639893,3050.639893,3050.639893,3050.639893,3050.639893,0
2013-10-30,3040.689941,3040.689941,3040.689941,3040.689941,3040.689941,0
2013-10-31,3067.949951,3067.949951,3067.949951,3067.949951,3067.949951,0
2013-11-01,3052.139893,3052.139893,3052.139893,3052.139893,3052.139893,0
2013-11-04,3061.179932,3061.179932,3061.179932,3061.179932,3061.179932,0
2013-11-05,3035.919922,3035.919922,3035.919922,3035.919922,3035.919922,0
2013-11-06,3056.399902,3056.399902,3056.399902,3056.399902,3056.399902,0
2013-11-07,3042.979980,3042.979980,3042.979980,3042.979980,3042.979980,0
2013-11-08,3034.909912,3034.909912,3034.909912,3034.909912,3034.909912,0
2013-11-11,3052.830078,3052.830078,3052.830078,3052.830078,3052.830078,0
2013-11-12,3034.679932,3034.679932,3034.679932,3034.679932,3034.679932,0
2013-11-13,3021.169922,3021.169922,3021.169922,3021.169922,3021.169922,0
2013-11-14,3053.689941,3053.689941,3053.689941,3053.689941,3053.689941,0
2013-11-15,3054.530029,3054.530029,3054.530029,3054.530029,3054.530029,0
2013-11-18,3081.300049,3081.300049,3081.300049,3081.300049,3081.300049,0
2013-11-19,3049.169922,3049.169922,3049.169922,3049.169922,3049.169922,0
2013-11-20,3047.320068,3047.320068,3047.320068,3047.320068,3047.320068,0
2013-11-21,3044.340088,3044.340088,3044.340088,3044.340088,3044.340088,0
2013-11-22,3055.979980,3055.979980,3055.979980,3055.979980,3055.979980,0
2013-11-25,3072.750000,3072.750000,3072.750000,3072.750000,3072.750000,0
2013-11-26,3062.620117,3062.620117,3062.620117,3062.620117,3062.620117,0
2013-11-27,3082.649902,3082.649902,3082.649902,3082.649902,3082.649902,0
2013-11-28,3092.419922,3092.419922,3092.419922,3092.419922,3092.419922,0
2013-11-29,3086.639893,3086.639893,3086.639893,3086.639893,3086.639893,0
2013-12-02,3077.229980,3077.229980,3077.229980,3077.229980,3077.229980,0
2013-12-03,3013.879883,3013.879883,3013.879883,3013.879883,3013.879883,0
2013-12-04,2991.760010,2991.760010,2991.760010,2991.760010,2991.760010,0
2013-12-05,2953.169922,2953.169922,2953.169922,2953.169922,2953.169922,0
2013-12-06,2979.939941,2979.939941,2979.939941,2979.939941,2979.939941,0
2013-12-09,2988.669922,2988.669922,2988.669922,2988.669922,2988.669922,0
2013-12-10,2960.860107,2960.860107,2960.860107,2960.860107,2960.860107,0
2013-12-11,2947.310059,2947.310059,2947.310059,2947.310059,2947.310059,0
2013-12-12,2928.120117,2928.120117,2928.120117,2928.120117,2928.120117,0
2013-12-13,2921.919922,2921.919922,2921.919922,2921.919922,2921.919922,0
2013-12-16,2978.770020,2978.770020,2978.770020,2978.770020,2978.770020,0
2013-12-17,2941.760010,2941.760010,2941.760010,2941.760010,2941.760010,0
2013-12-18,2975.090088,2975.090088,2975.090088,2975.090088,2975.090088,0
2013-12-19,3031.050049,3031.050049,3031.050049,3031.050049,3031.050049,0
2013-12-20,3049.350098,3049.350098,3049.350098,3049.350098,3049.350098,0
2013-12-23,3070.909912,3070.909912,3070.909912,3070.909912,3070.909912,0
2013-12-27,3072.879883,3111.370117,3072.879883,3111.370117,3111.370117,0
2013-12-30,3100.929932,3100.929932,3100.929932,3100.929932,3100.929932,0
2014-01-03,3109.000000,3109.000000,3074.429932,3074.429932,3074.429932,0
2014-01-06,3069.159912,3069.159912,3069.159912,3069.159912,3069.159912,0
2014-01-07,3110.959961,3110.959961,3110.959961,3110.959961,3110.959961,0
2014-01-08,3110.659912,3110.659912,3110.659912,3110.659912,3110.659912,0
2014-01-09,3090.260010,3090.260010,3090.260010,3090.260010,3090.260010,0
2014-01-10,3104.149902,3104.149902,3104.149902,3104.149902,3104.149902,0
2014-01-13,3111.939941,3111.939941,3111.939941,3111.939941,3111.939941,0
2014-01-14,3119.530029,3119.530029,3119.530029,3119.530029,3119.530029,0
2014-01-15,3168.760010,3168.760010,3168.760010,3168.760010,3168.760010,0
2014-01-16,3150.199951,3150.199951,3150.199951,3150.199951,3150.199951,0
2014-01-17,3154.100098,3154.100098,3154.100098,3154.100098,3154.100098,0
2014-01-20,3153.169922,3153.169922,3153.169922,3153.169922,3153.169922,0
2014-01-21,3153.080078,3153.080078,3153.080078,3153.080078,3153.080078,0
2014-01-22,3151.270020,3151.270020,3151.270020,3151.270020,3151.270020,0
2014-01-23,3117.080078,3117.080078,3117.080078,3117.080078,3117.080078,0
2014-01-24,3028.199951,3028.199951,3028.199951,3028.199951,3028.199951,0
2014-01-27,3014.620117,3014.620117,3014.620117,3014.620117,3014.620117,0
2014-01-28,3038.600098,3038.600098,3038.600098,3038.600098,3038.600098,0
2014-01-29,3011.449951,3011.449951,3011.449951,3011.449951,3011.449951,0
2014-01-30,3027.300049,3027.300049,3027.300049,3027.300049,3027.300049,0
2014-01-31,3013.959961,3013.959961,3013.959961,3013.959961,3013.959961,0
2014-02-03,2963.959961,2963.959961,2963.959961,2963.959961,2963.959961,0
2014-02-04,2962.489990,2962.489990,2962.489990,2962.489990,2962.489990,0
2014-02-05,2962.510010,2962.510010,2962.510010,2962.510010,2962.510010,0
2014-02-06,3010.790039,3010.790039,3010.790039,3010.790039,3010.790039,0
2014-02-07,3038.489990,3038.489990,3038.489990,3038.489990,3038.489990,0
2014-02-10,3032.530029,3032.530029,3032.530029,3032.530029,3032.530029,0
2014-02-11,3077.080078,3077.080078,3077.080078,3077.080078,3077.080078,0
2014-02-12,3094.889893,3094.889893,3094.889893,3094.889893,3094.889893,0
2014-02-13,3097.949951,3097.949951,3097.949951,3097.949951,3097.949951,0
2014-02-14,3119.060059,3119.060059,3119.060059,3119.060059,3119.060059,0
2014-02-17,3118.909912,3118.909912,3118.909912,3118.909912,3118.909912,0
2014-02-18,3117.439941,3117.439941,3117.439941,3117.439941,3117.439941,0
2014-02-19,3120.800049,3120.800049,3120.800049,3120.800049,3120.800049,0
2014-02-20,3121.590088,3121.590088,3121.590088,3121.590088,3121.590088,0
2014-02-21,3131.669922,3131.669922,3131.669922,3131.669922,3131.669922,0
2014-02-24,3157.310059,3157.310059,3157.310059,3157.310059,3157.310059,0
2014-02-25,3157.479980,3157.479980,3157.479980,3157.479980,3157.479980,0
2014-02-26,3148.189941,3148.189941,3148.189941,3148.189941,3148.189941,0
2014-02-27,3134.939941,3134.939941,3134.939941,3134.939941,3134.939941,0
2014-02-28,3149.229980,3149.229980,3149.229980,3149.229980,3149.229980,0
2014-03-03,3053.989990,3053.989990,3053.989990,3053.989990,3053.989990,0
2014-03-04,3136.330078,3136.330078,3136.330078,3136.330078,3136.330078,0
2014-03-05,3135.969971,3135.969971,3135.969971,3135.969971,3135.969971,0
2014-03-06,3144.530029,3144.530029,3144.530029,3144.530029,3144.530029,0
2014-03-07,3095.310059,3095.310059,3095.310059,3095.310059,3095.310059,0
2014-03-10,3092.790039,3092.790039,3092.790039,3092.790039,3092.790039,0
2014-03-11,3092.550049,3092.550049,3092.550049,3092.550049,3092.550049,0
2014-03-12,3065.459961,3065.459961,3065.459961,3065.459961,3065.459961,0
2014-03-13,3019.540039,3019.540039,3019.540039,3019.540039,3019.540039,0
2014-03-14,3004.639893,3004.639893,3004.639893,3004.639893,3004.639893,0
2014-03-17,3049.189941,3049.189941,3049.189941,3049.189941,3049.189941,0
2014-03-18,3073.750000,3073.750000,3073.750000,3073.750000,3073.750000,0
2014-03-19,3076.360107,3076.360107,3076.360107,3076.360107,3076.360107,0
2014-03-20,3088.899902,3088.899902,3088.899902,3088.899902,3088.899902,0
2014-03-21,3096.489990,3096.489990,3096.489990,3096.489990,3096.489990,0
2014-03-24,3052.909912,3052.909912,3052.909912,3052.909912,3052.909912,0
2014-03-25,3096.639893,3096.639893,3096.639893,3096.639893,3096.639893,0
2014-03-26,3130.169922,3130.169922,3130.169922,3130.169922,3130.169922,0
2014-03-27,3133.750000,3133.750000,3133.750000,3133.750000,3133.750000,0
2014-03-28,3172.429932,3172.429932,3172.429932,3172.429932,3172.429932,0
2014-03-31,3161.600098,3161.600098,3161.600098,3161.600098,3161.600098,0
2014-04-01,3186.340088,3186.340088,3186.340088,3186.340088,3186.340088,0
2014-04-02,3187.449951,3187.449951,3187.449951,3187.449951,3187.449951,0
2014-04-03,3206.760010,3206.760010,3206.760010,3206.760010,3206.760010,0
2014-04-04,3230.330078,3230.330078,3230.330078,3230.330078,3230.330078,0
2014-04-07,3185.969971,3185.969971,3185.969971,3185.969971,3185.969971,0
2014-04-08,3177.659912,3177.659912,3177.659912,3177.659912,3177.659912,0
2014-04-09,3182.790039,3182.790039,3182.790039,3182.790039,3182.790039,0
2014-04-10,3152.860107,3152.860107,3152.860107,3152.860107,3152.860107,0
2014-04-11,3116.540039,3116.540039,3116.540039,3116.540039,3116.540039,0
2014-04-14,3131.570068,3131.570068,3131.570068,3131.570068,3131.570068,0
2014-04-15,3091.520020,3091.520020,3091.520020,3091.520020,3091.520020,0
2014-04-16,3139.260010,3139.260010,3139.260010,3139.260010,3139.260010,0
2014-04-17,3155.810059,3155.810059,3155.810059,3155.810059,3155.810059,0
2014-04-22,3199.689941,3199.689941,3199.689941,3199.689941,3199.689941,0
2014-04-23,3175.969971,3175.969971,3175.969971,3175.969971,3175.969971,0
2014-04-24,3189.810059,3189.810059,3189.810059,3189.810059,3189.810059,0
2014-04-25,3147.399902,3147.399902,3147.399902,3147.399902,3147.399902,0
2014-04-28,3165.840088,3165.840088,3165.840088,3165.840088,3165.840088,0
2014-04-29,3208.679932,3208.679932,3208.679932,3208.679932,3208.679932,0
2014-04-30,3198.389893,3198.389893,3198.389893,3198.389893,3198.389893,0
2014-05-02,3198.659912,3198.659912,3177.889893,3177.889893,3177.889893,0
2014-05-05,3171.290039,3171.290039,3171.290039,3171.290039,3171.290039,0
2014-05-06,3149.790039,3149.790039,3149.790039,3149.790039,3149.790039,0
2014-05-07,3159.669922,3159.669922,3159.669922,3159.669922,3159.669922,0
2014-05-08,3204.300049,3204.300049,3204.300049,3204.300049,3204.300049,0
2014-05-09,3184.090088,3184.090088,3184.090088,3184.090088,3184.090088,0
2014-05-12,3206.969971,3206.969971,3206.969971,3206.969971,3206.969971,0
2014-05-13,3211.780029,3211.780029,3211.780029,3211.780029,3211.780029,0
2014-05-14,3210.419922,3210.419922,3210.419922,3210.419922,3210.419922,0
2014-05-15,3163.219971,3163.219971,3163.219971,3163.219971,3163.219971,0
2014-05-16,3172.719971,3172.719971,3172.719971,3172.719971,3172.719971,0
2014-05-19,3169.899902,3169.899902,3169.899902,3169.899902,3169.899902,0
2014-05-20,3163.929932,3163.929932,3163.929932,3163.929932,3163.929932,0
2014-05-21,3187.080078,3187.080078,3187.080078,3187.080078,3187.080078,0
2014-05-22,3187.629883,3187.629883,3187.629883,3187.629883,3187.629883,0
2014-05-23,3203.280029,3203.280029,3203.280029,3203.280029,3203.280029,0
2014-05-26,3240.389893,3240.389893,3240.389893,3240.389893,3240.389893,0
2014-05-27,3244.280029,3244.280029,3244.280029,3244.280029,3244.280029,0
2014-05-28,3246.239990,3246.239990,3246.239990,3246.239990,3246.239990,0
2014-05-30,3244.659912,3244.659912,3244.600098,3244.600098,3244.600098,0
2014-06-02,3247.800049,3247.800049,3247.800049,3247.800049,3247.800049,0
2014-06-03,3241.040039,3241.040039,3241.040039,3241.040039,3241.040039,0
2014-06-04,3237.929932,3237.929932,3237.929932,3237.929932,3237.929932,0
2014-06-05,3267.050049,3267.050049,3267.050049,3267.050049,3267.050049,0
2014-06-06,3294.280029,3294.280029,3294.280029,3294.280029,3294.280029,0
2014-06-10,3305.260010,3313.800049,3305.260010,3313.800049,3313.800049,0
2014-06-11,3289.090088,3289.090088,3289.090088,3289.090088,3289.090088,0
2014-06-12,3284.280029,3284.280029,3284.280029,3284.280029,3284.280029,0
2014-06-13,3282.840088,3282.840088,3282.840088,3282.840088,3282.840088,0
2014-06-16,3261.419922,3261.419922,3261.419922,3261.419922,3261.419922,0
2014-06-17,3275.330078,3275.330078,3275.330078,3275.330078,3275.330078,0
2014-06-18,3279.199951,3279.199951,3279.199951,3279.199951,3279.199951,0
2014-06-19,3314.800049,3314.800049,3314.800049,3314.800049,3314.800049,0
2014-06-20,3302.360107,3302.360107,3302.360107,3302.360107,3302.360107,0
2014-06-23,3282.580078,3282.580078,3282.580078,3282.580078,3282.580078,0
2014-06-24,3284.810059,3284.810059,3284.810059,3284.810059,3284.810059,0
2014-06-25,3252.310059,3252.310059,3252.310059,3252.310059,3252.310059,0
2014-06-26,3233.189941,3233.189941,3233.189941,3233.189941,3233.189941,0
2014-06-27,3227.850098,3227.850098,3227.850098,3227.850098,3227.850098,0
2014-06-30,3228.239990,3228.239990,3228.239990,3228.239990,3228.239990,0
2014-07-01,3258.709961,3258.709961,3258.709961,3258.709961,3258.709961,0
2014-07-02,3252.250000,3252.250000,3252.250000,3252.250000,3252.250000,0
2014-07-03,3289.750000,3289.750000,3289.750000,3289.750000,3289.750000,0
2014-07-04,3270.469971,3270.469971,3270.469971,3270.469971,3270.469971,0
2014-07-07,3230.919922,3230.919922,3230.919922,3230.919922,3230.919922,0
2014-07-08,3184.379883,3184.379883,3184.379883,3184.379883,3184.379883,0
2014-07-09,3203.100098,3203.100098,3203.100098,3203.100098,3203.100098,0
2014-07-10,3150.590088,3150.590088,3150.590088,3150.590088,3150.590088,0
2014-07-11,3157.050049,3157.050049,3157.050049,3157.050049,3157.050049,0
2014-07-14,3185.860107,3185.860107,3185.860107,3185.860107,3185.860107,0
2014-07-15,3153.750000,3153.750000,3153.750000,3153.750000,3153.750000,0
2014-07-16,3202.939941,3202.939941,3202.939941,3202.939941,3202.939941,0
2014-07-17,3157.820068,3157.820068,3157.820068,3157.820068,3157.820068,0
2014-07-18,3164.209961,3164.209961,3164.209961,3164.209961,3164.209961,0
2014-07-21,3137.060059,3137.060059,3137.060059,3137.060059,3137.060059,0
2014-07-22,3189.219971,3189.219971,3189.219971,3189.219971,3189.219971,0
2014-07-23,3193.129883,3193.129883,3193.129883,3193.129883,3193.129883,0
2014-07-24,3220.070068,3220.070068,3220.070068,3220.070068,3220.070068,0
2014-07-25,3174.989990,3174.989990,3174.989990,3174.989990,3174.989990,0
2014-07-28,3171.550049,3171.550049,3171.550049,3171.550049,3171.550049,0
2014-07-29,3190.540039,3190.540039,3190.540039,3190.540039,3190.540039,0
2014-07-30,3169.229980,3169.229980,3169.229980,3169.229980,3169.229980,0
2014-07-31,3115.510010,3115.510010,3115.510010,3115.510010,3115.510010,0
2014-08-04,3072.570068,3072.570068,3070.459961,3070.459961,3070.459961,0
2014-08-05,3072.199951,3072.199951,3072.199951,3072.199951,3072.199951,0
2014-08-06,3050.370117,3050.370117,3050.370117,3050.370117,3050.370117,0
2014-08-07,3012.879883,3012.879883,3012.879883,3012.879883,3012.879883,0
2014-08-08,3006.830078,3006.830078,3006.830078,3006.830078,3006.830078,0
2014-08-11,3047.560059,3047.560059,3047.560059,3047.560059,3047.560059,0
2014-08-12,3023.770020,3023.770020,3023.770020,3023.770020,3023.770020,0
2014-08-13,3056.169922,3056.169922,3056.169922,3056.169922,3056.169922,0
2014-08-14,3058.159912,3058.159912,3058.159912,3058.159912,3058.159912,0
2014-08-15,3033.520020,3033.520020,3033.520020,3033.520020,3033.520020,0
2014-08-18,3073.449951,3073.449951,3073.449951,3073.449951,3073.449951,0
2014-08-19,3091.110107,3091.110107,3091.110107,3091.110107,3091.110107,0
2014-08-20,3083.500000,3083.500000,3083.500000,3083.500000,3083.500000,0
2014-08-21,3124.560059,3124.560059,3124.560059,3124.560059,3124.560059,0
2014-08-22,3098.500000,3098.500000,3098.500000,3098.500000,3098.500000,0
2014-08-25,3165.469971,3165.469971,3165.469971,3165.469971,3165.469971,0
2014-08-26,3197.540039,3197.540039,3197.540039,3197.540039,3197.540039,0
2014-08-27,3194.449951,3194.449951,3194.449951,3194.449951,3194.449951,0
2014-08-28,3164.439941,3164.439941,3164.439941,3164.439941,3164.439941,0
2014-08-29,3172.629883,3172.629883,3172.629883,3172.629883,3172.629883,0
2014-09-01,3175.050049,3175.050049,3175.050049,3175.050049,3175.050049,0
2014-09-02,3180.290039,3180.290039,3180.290039,3180.290039,3180.290039,0
2014-09-03,3218.840088,3218.840088,3218.840088,3218.840088,3218.840088,0
2014-09-04,3277.250000,3277.250000,3277.250000,3277.250000,3277.250000,0
2014-09-05,3275.250000,3275.250000,3275.250000,3275.250000,3275.250000,0
2014-09-08,3267.540039,3267.540039,3267.540039,3267.540039,3267.540039,0
2014-09-09,3245.429932,3245.429932,3245.429932,3245.429932,3245.429932,0
2014-09-10,3244.159912,3244.159912,3244.159912,3244.159912,3244.159912,0
2014-09-11,3237.760010,3237.760010,3237.760010,3237.760010,3237.760010,0
2014-09-12,3235.070068,3235.070068,3235.070068,3235.070068,3235.070068,0
2014-09-15,3231.699951,3231.699951,3231.699951,3231.699951,3231.699951,0
2014-09-16,3221.729980,3221.729980,3221.729980,3221.729980,3221.729980,0
2014-09-17,3237.439941,3237.439941,3237.439941,3237.439941,3237.439941,0
2014-09-18,3271.370117,3271.370117,3271.370117,3271.370117,3271.370117,0
2014-09-19,3273.250000,3273.250000,3273.250000,3273.250000,3273.250000,0
2014-09-22,3257.479980,3257.479980,3257.479980,3257.479980,3257.479980,0
2014-09-23,3205.929932,3205.929932,3205.929932,3205.929932,3205.929932,0
2014-09-24,3244.010010,3244.010010,3244.010010,3244.010010,3244.010010,0
2014-09-25,3202.310059,3202.310059,3202.310059,3202.310059,3202.310059,0
2014-09-26,3219.580078,3219.580078,3219.580078,3219.580078,3219.580078,0
2014-09-29,3186.949951,3186.949951,3186.949951,3186.949951,3186.949951,0
2014-09-30,3225.929932,3225.929932,3225.929932,3225.929932,3225.929932,0
2014-10-01,3195.080078,3195.080078,3195.080078,3195.080078,3195.080078,0
2014-10-02,3106.419922,3106.419922,3106.419922,3106.419922,3106.419922,0
2014-10-03,3133.370117,3133.370117,3133.370117,3133.370117,3133.370117,0
2014-10-06,3138.669922,3138.669922,3138.669922,3138.669922,3138.669922,0
2014-10-07,3082.100098,3082.100098,3082.100098,3082.100098,3082.100098,0
2014-10-08,3053.310059,3053.310059,3053.310059,3053.310059,3053.310059,0
2014-10-09,3042.449951,3042.449951,3042.449951,3042.449951,3042.449951,0
2014-10-10,2991.500000,2991.500000,2991.500000,2991.500000,2991.500000,0
2014-10-13,2998.320068,2998.320068,2998.320068,2998.320068,2998.320068,0
2014-10-14,3000.989990,3000.989990,3000.989990,3000.989990,3000.989990,0
2014-10-15,2892.550049,2892.550049,2892.550049,2892.550049,2892.550049,0
2014-10-16,2874.649902,2874.649902,2874.649902,2874.649902,2874.649902,0
2014-10-17,2962.239990,2962.239990,2962.239990,2962.239990,2962.239990,0
2014-10-20,2927.300049,2927.300049,2927.300049,2927.300049,2927.300049,0
2014-10-21,2991.459961,2991.459961,2991.459961,2991.459961,2991.459961,0
